orderCode;serviceCode;subService;serviceId
1000006690;TK;;2683
1000006689;TK;;2682
1000006688;TK;;2681
1000006687;GO;;4886
1000006686;GO;;4885
1000006685;TK;;2680
1000006684;TK;;2679
1000006683;HO;;CM_VNLINK4311
1000006683;HO;;CM_VNLINK4312
1000006682;BU;;2724
1000006681;TK;;2678
1000006680;TK;;2677
1000006679;TK;;2676
1000006678;TK;;2675
1000006677;TK;;2674
1000006676;TK;;2673
1000006675;FI;;112974
1000006674;TK;;2672
1000006673;TK;;2671
1000006672;TK;;2670
1000006671;TK;;2669
1000006670;TK;;2668
1000006669;TK;;2667
1000006668;TK;;2666
1000006667;TK;;2665
1000006666;TK;;2664
1000006665;TK;;2663
1000006664;HO;;CM_VNLINK4310
1000006663;HO;;CM_VNLINK4309
1000006662;TK;;2662
1000006661;TK;;2661
1000006660;TK;;2660
1000006659;TK;;2659
1000006658;TK;;2658
1000006657;TK;;2657
1000006656;GO;;4884
1000006655;TK;;2656
1000006654;TK;;2655
1000006653;GO;;4883
1000006652;HO;;CM_VNLINK4308
1000006651;TK;;2654
1000006650;TK;;2653
1000006649;TK;;2652
1000006648;TK;;2651
1000006647;TK;;2650
1000006646;GO;;4882
1000006645;TK;;2649
1000006644;TK;;2648
1000006643;TK;;2647
1000006642;TK;;2646
1000006641;TK;;2645
1000006640;TK;;2644
1000006639;TK;;2643
1000006638;BU;;2723
1000006637;TK;;2642
1000006636;TK;;2641
1000006635;HO;;CM_VNLINK4307
1000006635;HO;;CM_VNLINK4306
1000006634;TK;;2640
1000006633;TK;;2639
1000006632;GO;;4881
1000006631;TK;;2638
1000006630;HO;;CM_VNLINK4305
1000006629;TK;;2637
1000006628;TK;;2636
1000006627;TK;;2635
1000006626;HO;;CM_VNLINK4304
1000006626;HO;;CM_VNLINK4303
1000006625;HO;;CM_VNLINK4302
1000006624;HO;;CM_VNLINK4301
1000006623;HO;;CM_VNLINK4300
1000006622;HO;;CM_VNLINK4299
1000006621;HO;;CM_VNLINK4298
1000006620;TK;;2634
1000006619;TK;;2633
1000006618;TK;;2632
1000006617;HO;;CM_VNLINK4297
1000006616;TK;;2631
1000006615;HO;;CM_VNLINK4296
1000006614;BU;;2722
1000006613;HO;;CM_VNLINK4295
1000006612;TL;;11461
1000006611;TK;;2630
1000006610;HO;;CM_VNLINK4294
1000006609;HO;;CM_VNLINK4293
1000006608;TK;;2629
1000006607;TK;;2628
1000006606;TK;;2627
1000006605;TK;;2626
1000006604;FI;;112969
1000006603;TK;;2625
1000006602;TK;;2624
1000006601;TK;;2623
1000006600;FI;;112963
1000006599;TK;;2622
1000006598;FI;;112957
1000006597;HO;;CM_VNLINK4292
1000006596;TK;;2621
1000006595;FI;;112951
1000006594;FI;;112946
1000006593;GO;;4880
1000006592;GO;;4879
1000006591;TK;;2620
1000006590;GO;;4877
1000006590;GO;;4878
1000006589;TK;;2619
1000006588;TK;;2618
1000006587;TK;;2617
1000006586;TK;;2616
1000006585;GO;;4876
1000006584;TK;;2615
1000006583;GO;;4875
1000006582;TK;;2614
1000006581;HO;;CM_VNLINK4291
1000006580;BU;;2721
1000006579;TK;;2613
1000006578;FI;;112941
1000006577;GO;;4874
1000006576;GO;;4873
1000006575;GO;;4872
1000006574;HO;;CM_VNLINK4290
1000006573;GO;;4871
1000006572;HO;;CM_VNLINK4289
1000006571;HO;;CM_VNLINK4288
1000006571;HO;;CM_VNLINK4287
1000006570;FI;;112900
1000006569;GO;;4870
1000006568;HO;;CM_VNLINK4286
1000006567;TK;;2612
1000006566;HO;;CM_VNLINK4285
1000006565;TK;;2611
1000006564;TK;;2610
1000006563;TK;;2609
1000006562;TK;;2608
1000006561;GO;;4869
1000006560;HO;;CM_VNLINK4284
1000006559;GO;;4868
1000006558;GO;;4867
1000006557;GO;;4866
1000006556;TK;;2607
1000006555;GO;;4865
1000006554;GO;;4864
1000006553;GO;;4863
1000006552;TK;;2606
1000006551;TK;;2605
1000006550;TK;;2604
1000006549;TK;;2603
1000006548;TK;;2602
1000006547;TK;;2601
1000006546;GO;;4862
1000006545;HO;;CM_VNLINK4279
1000006545;HO;;CM_VNLINK4282
1000006545;HO;;CM_VNLINK4283
1000006545;HO;;CM_VNLINK4278
1000006545;HO;;CM_VNLINK4280
1000006545;HO;;CM_VNLINK4281
1000006544;GO;;4861
1000006543;HO;;CM_VNLINK4277
1000006542;HO;;CM_VNLINK4276
1000006541;HO;;CM_VNLINK4275
1000006540;HO;;CM_VNLINK4274
1000006539;HO;;CM_VNLINK4273
1000006522;FI;;112895
1000006521;HO;;CM_VNLINK4272
1000006520;HO;;CM_VNLINK4271
1000006519;HO;;CM_VNLINK4270
1000006518;TK;;2599
1000006517;CO;;5206
1000006516;FI;;112890
1000006515;TK;;2598
1000006514;TK;;2597
1000006513;TK;;2596
1000006512;HO;;CM_VNLINK4269
1000006511;GO;;4856
1000006511;GO;;4857
1000006510;HO;;CM_VNLINK4268
1000006509;HO;;CM_VNLINK4267
1000006508;HO;;CM_VNLINK4266
1000006507;TK;;2595
1000006506;GO;;4855
1000006505;HO;;CM_VNLINK4265
1000006504;GO;;4854
1000006503;TK;;2594
1000006502;TK;;2593
1000006501;TK;;2592
1000006500;GO;;4853
1000006499;HO;;CM_VNLINK4264
1000006498;GO;;4852
1000006497;GO;;4851
1000006496;GO;;4850
1000006495;GO;;4849
1000006494;GO;;4848
1000006493;TK;;2591
1000006492;GO;;4847
1000006491;CO;;5205
1000006490;TK;;2590
1000006489;GO;;4846
1000006488;CO;;5204
1000006487;TK;;2589
1000006486;TK;;2588
1000006485;TL;;11459
1000006484;TL;;11458
1000006483;TL;;11457
1000006482;TL;;11456
1000006481;HO;;CM_VNLINK4263
1000006480;GO;;4845
1000006479;FI;;112884
1000006478;HO;;CM_VNLINK4262
1000006478;HO;;CM_VNLINK4261
1000006477;HO;;CM_VNLINK4260
1000006476;FI;;112875
1000006475;TL;;11455
1000006474;FI;;112870
1000006473;HO;;CM_VNLINK4259
1000006472;HO;;CM_VNLINK4258
1000006471;HO;;CM_VNLINK4257
1000006470;FI;;112864
1000006469;HO;;CM_VNLINK4256
1000006468;HO;;CM_VNLINK4255
1000006467;FI;;112858
1000006466;HO;;CM_VNLINK4254
1000006465;FI;;112853
1000006464;HO;;CM_VNLINK4252
1000006464;HO;;CM_VNLINK4253
1000006464;HO;;CM_VNLINK4250
1000006464;HO;;CM_VNLINK4249
1000006464;HO;;CM_VNLINK4251
1000006463;CO;;5203
1000006462;CO;;5202
1000006461;HO;;CM_VNLINK4248
1000006460;HO;;CM_VNLINK4247
1000006459;GO;;4844
1000006458;GO;;4843
1000006457;TL;;11454
1000006456;TL;;11453
1000006455;GO;;4842
1000006454;HO;;CM_VNLINK4246
1000006453;TK;;2587
1000006452;TK;;2586
1000006451;FI;;112844
1000006450;FI;;112836
1000006449;FI;;112805
1000006449;FI;;112820
1000006448;HO;;CM_VNLINK4245
1000006447;HO;;CM_VNLINK4244
1000006446;HO;;CM_VNLINK4243
1000006445;TK;;2585
1000006444;TK;;2584
1000006443;FI;;112793
1000006442;TK;;2583
1000006441;FI;;112780
1000006440;FI;;112767
1000006440;FI;;112753
1000006439;HO;;CM_VNLINK4242
1000006438;FI;;112743
1000006437;TL;;11452
1000006436;TL;;11451
1000006435;TL;;11450
1000006434;HO;;CM_VNLINK4241
1000006433;BU;;2702
1000006432;FI;;112738
1000006431;FI;;112730
1000006430;TK;;2582
1000006429;CO;;5201
1000006428;GO;;4841
1000006427;CO;;5200
1000006426;TK;;2581
1000006425;HO;;CM_VNLINK4240
1000006424;HO;;CM_VNLINK4239
1000006423;HO;;CM_VNLINK4238
1000006422;HO;;CM_VNLINK4237
1000006421;HO;;CM_VNLINK4236
1000006420;TK;;2580
1000006419;TK;;2579
1000006418;TK;;2578
1000006417;TK;;2577
1000006416;TK;;2576
1000006415;TK;;2575
1000006414;TK;;2574
1000006413;TK;;2573
1000006412;TK;;2572
1000006411;TK;;2571
1000006410;CO;;5199
1000006409;HO;;CM_VNLINK4235
1000006408;CO;;5198
1000006407;TK;;2570
1000006406;CO;;5197
1000006405;HO;;CM_VNLINK4234
1000006404;TK;;2569
1000006403;TK;;2568
1000006402;FI;;112724
1000006401;CO;;5196
1000006400;CO;;5195
1000006399;CO;;5194
1000006385;TK;;2567
1000006384;HO;;CM_VNLINK4233
1000006383;FI;;112718
1000006382;HO;;CM_VNLINK4232
1000006381;HO;;CM_VNLINK4231
1000006380;FI;;112713
1000006379;FI;;112705
1000006378;FI;;112700
1000006377;HO;;CM_VNLINK4230
1000006376;HO;;CM_VNLINK4229
1000006375;FI;;112695
1000006374;FI;;112690
1000006373;HO;;CM_VNLINK4228
1000006372;FI;;112685
1000006371;FI;;112680
1000006370;HO;;CM_VNLINK4227
1000006369;FI;;112674
1000006368;FI;;112669
1000006367;HO;;CM_VNLINK4226
1000006366;HO;;CM_VNLINK4225
1000006365;TL;;11449
1000006364;HO;;CM_VNLINK4224
1000006363;TL;;11448
1000006362;HO;;CM_VNLINK4223
1000006361;HO;;CM_VNLINK4222
1000006360;HO;;CM_VNLINK4221
1000006359;TL;;11447
1000006358;HO;;CM_VNLINK4220
1000006357;TK;;2566
1000006356;FI;;112642
1000006356;FI;;112656
1000006355;HO;;CM_VNLINK4219
1000006354;HO;;CM_VNLINK4218
1000006353;FI;;112615
1000006353;FI;;112629
1000006352;HO;;CM_VNLINK4217
1000006351;TL;;11446
1000006350;TK;;2565
1000006349;HO;;CM_VNLINK4216
1000006348;FI;;112587
1000006348;FI;;112601
1000006347;TL;;11445
1000006346;FI;;112561
1000006346;FI;;112575
1000006345;FI;;112536
1000006345;FI;;112549
1000006344;TK;;2564
1000006343;FI;;112510
1000006343;FI;;112523
1000006342;TK;;2563
1000006341;FI;;112497
1000006341;FI;;112484
1000006340;HO;;CM_VNLINK4215
1000006339;FI;;112463
1000006339;FI;;112474
1000006338;TK;;2562
1000006337;FI;;112453
1000006337;FI;;112441
1000006336;FI;;112422
1000006336;FI;;112432
1000006335;FI;;112403
1000006335;FI;;112413
1000006334;TL;;11444
1000006333;FI;;112396
1000006332;FI;;112387
1000006332;FI;;112378
1000006331;TL;;11443
1000006330;TL;;11442
1000006329;TL;;11441
1000006328;TL;;11440
1000006327;TL;;11439
1000006326;TL;;11438
1000006325;TL;;11437
1000006324;FI;;112354
1000006323;TL;;11436
1000006322;TL;;11435
1000006321;HO;;CM_VNLINK4214
1000006320;TL;;11434
1000006319;TL;;11433
1000006318;FI;;112318
1000006318;FI;;112308
1000006317;HO;;CM_VNLINK4213
1000006316;TL;;11432
1000006315;HO;;CM_VNLINK4212
1000006314;FI;;112287
1000006314;FI;;112274
1000006313;TK;;2561
1000006312;CO;;5193
1000006311;FI;;112255
1000006311;FI;;112248
1000006310;HO;;CM_VNLINK4211
1000006309;TK;;2560
1000006308;HO;;CM_VNLINK4210
1000006307;CO;;5192
1000006306;HO;;CM_VNLINK4209
1000006305;HO;;CM_VNLINK4208
1000006304;CO;;5191
1000006303;FI;;112235
1000006303;FI;;112228
1000006302;HO;;CM_VNLINK4207
1000006301;HO;;CM_VNLINK4206
1000006300;HO;;CM_VNLINK4205
1000006299;HO;;CM_VNLINK4204
1000006298;FI;;112166
1000006298;FI;;112184
1000006297;CO;;5190
1000006296;CO;;5189
1000006295;FI;;112161
1000006294;TK;;2559
1000006293;CO;;5188
1000006292;TK;;2558
1000006291;TK;;2557
1000006290;CO;;5187
1000006289;TK;;2556
1000006288;TK;;2555
1000006287;TK;;2554
1000006286;CO;;5186
1000006285;FI;;112156
1000006285;FI;;112150
1000006284;TK;;2553
1000006283;FI;;112135
1000006282;TK;;2552
1000006281;FI;;112123
1000006280;FI;;112117
1000006279;CO;;5185
1000006278;TK;;2551
1000006277;TK;;2550
1000006276;TK;;2549
1000006275;HO;;CM_VNLINK4203
1000006274;TK;;2548
1000006273;TK;;2547
1000006272;TK;;2546
1000006271;TK;;2545
1000006270;TK;;2544
1000006269;TK;;2543
1000006268;FI;;112108
1000006267;FI;;112098
1000006267;FI;;112103
1000006266;FI;;112092
1000006265;FI;;112083
1000006264;FI;;112074
1000006263;FI;;112064
1000006263;FI;;112053
1000006262;HO;;CM_VNLINK4202
1000006261;TK;;2542
1000006260;TK;;2541
1000006259;CO;;5184
1000006258;TL;;11431
1000006257;TL;;11430
1000006256;HO;;CM_VNLINK4199
1000006256;HO;;CM_VNLINK4201
1000006256;HO;;CM_VNLINK4198
1000006256;HO;;CM_VNLINK4197
1000006256;HO;;CM_VNLINK4200
1000006255;TK;;2540
1000006254;HO;;CM_VNLINK4195
1000006254;HO;;CM_VNLINK4196
1000006253;TK;;2539
1000006252;TK;;2538
1000006251;FI;;112036
1000006250;FI;;112019
1000006250;FI;;112008
1000006249;FI;;111995
1000006249;FI;;111981
1000006248;FI;;111960
1000006248;FI;;111953
1000006247;FI;;111937
1000006247;FI;;111925
1000006246;FI;;111898
1000006246;FI;;111912
1000006245;FI;;111891
1000006244;FI;;111885
1000006243;FI;;111878
1000006243;FI;;111871
1000006242;FI;;111866
1000006241;FI;;111861
1000006240;HO;;CM_VNLINK4194
1000006239;FI;;111856
1000006238;TL;;11429
1000006237;TL;;11428
1000006236;HO;;CM_VNLINK4193
1000006235;FI;;111851
1000006234;TK;;2537
1000006233;TK;;2536
1000006232;HO;;CM_VNLINK4192
1000006231;CO;;5183
1000006230;HO;;CM_VNLINK4191
1000006229;TK;;2535
1000006228;TK;;2534
1000006227;CO;;5182
1000006226;HO;;CM_VNLINK4190
1000006225;HO;;CM_VNLINK4189
1000006224;CO;;5181
1000006223;CO;;5180
1000006222;CO;;5179
1000006221;CO;;5178
1000006220;CO;;5177
1000006219;HO;;CM_VNLINK4188
1000006218;HO;;CM_VNLINK4187
1000006217;TK;;2533
1000006216;HO;;CM_VNLINK4186
1000006215;CO;;5176
1000006214;TK;;2532
1000006213;HO;;CM_VNLINK4185
1000006212;HO;;CM_VNLINK4184
1000006211;TK;;2531
1000006210;TK;;2530
1000006209;HO;;CM_VNLINK4182
1000006209;HO;;CM_VNLINK4183
1000006208;TK;;2529
1000006207;TK;;2528
1000006206;CO;;5175
1000006205;CO;;5174
1000006204;TK;;2527
1000006203;TK;;2526
1000006202;CO;;5173
1000006201;TK;;2525
1000006200;HO;;CM_VNLINK4181
1000006199;TK;;2524
1000006198;TK;;2523
1000006197;TK;;2522
1000006196;CO;;5172
1000006195;CO;;5171
1000006194;TK;;2521
1000006193;TK;;2520
1000006192;TK;;2519
1000006191;HO;;CM_VNLINK4180
1000006190;TK;;2518
1000006189;TK;;2517
1000006188;TK;;2516
1000006187;CO;;5170
1000006186;CO;;5169
1000006185;TK;;2515
1000006184;TK;;2514
1000006183;CO;;5168
1000006182;TK;;2513
1000006181;TK;;2512
1000006180;CO;;5167
1000006179;HO;;CM_VNLINK4176
1000006179;HO;;CM_VNLINK4173
1000006179;HO;;CM_VNLINK4175
1000006179;HO;;CM_VNLINK4174
1000006179;HO;;CM_VNLINK4178
1000006179;HO;;CM_VNLINK4177
1000006179;HO;;CM_VNLINK4179
1000006178;CO;;5166
1000006177;CO;;5165
1000006176;CO;;5164
1000006175;TK;;2511
1000006174;CO;;5163
1000006173;CO;;5162
1000006172;CO;;5161
1000006171;TK;;2510
1000006170;CO;;5160
1000006169;CO;;5159
1000006168;CO;;5158
1000006167;CO;;5157
1000006166;CO;;5156
1000006165;CO;;5155
1000006164;CO;;5154
1000006163;BU;;2701
1000006162;TK;;2509
1000006161;TK;;2508
1000006160;CO;;5153
1000006159;HO;;CM_VNLINK4172
1000006158;HO;;CM_VNLINK4171
1000006157;CO;;5152
1000006156;TK;;2507
1000006155;HO;;CM_VNLINK4170
1000006154;CO;;5151
1000006153;HO;;CM_VNLINK4169
1000006152;CO;;5150
1000006151;FI;;111846
1000006150;CO;;5149
1000006149;CO;;5148
1000006148;CO;;5147
1000006147;TK;;2506
1000006146;FI;;111835
1000006146;FI;;111840
1000006145;HO;;CM_VNLINK4168
1000006144;HO;;CM_VNLINK4164
1000006144;HO;;CM_VNLINK4166
1000006144;HO;;CM_VNLINK4167
1000006144;HO;;CM_VNLINK4163
1000006144;HO;;CM_VNLINK4160
1000006144;HO;;CM_VNLINK4162
1000006144;HO;;CM_VNLINK4159
1000006144;HO;;CM_VNLINK4161
1000006144;HO;;CM_VNLINK4165
1000006143;CO;;5146
1000006142;TK;;2505
1000006141;HO;;CM_VNLINK4158
1000006140;FI;;111824
1000006139;CO;;5145
1000006138;FI;;111819
1000006138;FI;;111814
1000006137;CO;;5144
1000006136;CO;;5143
1000006135;FI;;111807
1000006134;FI;;111802
1000006133;TK;;2504
1000006132;HO;;CM_VNLINK4157
1000006131;FI;;111797
1000006130;TK;;2503
1000006129;TK;;2502
1000006128;CO;;5142
1000006127;HO;;CM_VNLINK4156
1000006126;CO;;5141
1000006125;TK;;2501
1000006124;TK;;2500
1000006123;CO;;5140
1000006122;TK;;2499
1000006121;CO;;5139
1000006120;TL;;11421
1000006119;CO;;5138
1000006118;TL;;11419
1000006117;TL;;11418
1000006116;TL;;11417
1000006115;TL;;11416
1000006114;TL;;11415
1000006113;TL;;11414
1000006112;TL;;11413
1000006111;TL;;11412
1000006110;TL;;11411
1000006109;TL;;11410
1000006108;TL;;11409
1000006107;TL;;11408
1000006106;TL;;11407
1000006105;TL;;11406
1000006104;TL;;11405
1000006103;TL;;11404
1000006102;TL;;11403
1000006101;CO;;5137
1000006100;CO;;5136
1000006099;TK;;2498
1000006098;CO;;5135
1000006097;CO;;5134
1000006096;TK;;2497
1000006095;CO;;5133
1000006094;TK;;2496
1000006093;FI;;111792
1000006092;TK;;2495
1000006091;CO;;5132
1000006090;TK;;2494
1000006089;CO;;5131
1000006088;CO;;5130
1000006087;CO;;5129
1000006086;TK;;2493
1000006085;TK;;2492
1000006084;TK;;2491
1000006083;TK;;2490
1000006082;TK;;2489
1000006081;HO;;CM_VNLINK4155
1000006080;TK;;2488
1000006079;CO;;5128
1000006078;TK;;2487
1000006077;TK;;2486
1000006076;CO;;5127
1000006075;TK;;2485
1000006074;TK;;2484
1000006073;TK;;2483
1000006072;TK;;2482
1000006071;TK;;2481
1000006070;CO;;5126
1000006069;CO;;5125
1000006068;CO;;5124
1000006067;CO;;5123
1000006066;CO;;5122
1000006065;TK;;2480
1000006064;CO;;5121
1000006063;CO;;5120
1000006062;CO;;5119
1000006061;TK;;2479
1000006060;CO;;5118
1000006059;CO;;5117
1000006058;TK;;2478
1000006057;CO;;5116
1000006056;TK;;2477
1000006055;TK;;2476
1000006054;CO;;5115
1000006053;CO;;5114
1000006052;CO;;5113
1000006051;TK;;2475
1000006050;FI;;111787
1000006049;CO;;5112
1000006048;CO;;5111
1000006047;HO;;CM_VNLINK4154
1000006046;HO;;CM_VNLINK4153
1000006045;CO;;5110
1000006044;TK;;2474
1000006043;CO;;5109
1000006042;CO;;5108
1000006041;CO;;5107
1000006040;FI;;111782
1000006039;TK;;2473
1000006038;GO;;4822
1000006037;CO;;5106
1000006036;CO;;5105
1000006035;CO;;5104
1000006034;CO;;5103
1000006033;HO;;CM_VNLINK4152
1000006032;CO;;5102
1000006031;HO;;CM_VNLINK4151
1000006030;CO;;5101
1000006029;CO;;5100
1000006028;HO;;CM_VNLINK4150
1000006027;CO;;5099
1000006026;CO;;5098
1000006025;CO;;5097
1000006024;CO;;5096
1000006023;CO;;5095
1000006022;HO;;CM_VNLINK4148
1000006022;HO;;CM_VNLINK4149
1000006021;CO;;5094
1000006020;CO;;5093
1000006019;HO;;CM_VNLINK4147
1000006018;CO;;5092
1000006017;FI;;111776
1000006016;CO;;5091
1000006015;CO;;5090
1000006014;TK;;2472
1000006013;HO;;CM_VNLINK4146
1000006012;FI;;111771
1000006011;FI;;111766
1000006010;CO;;5089
1000006009;CO;;5088
1000006008;HO;;CM_VNLINK4145
1000006007;CO;;5087
1000006006;FI;;111760
1000006005;CO;;5086
1000006004;FI;;111755
1000006003;TK;;2471
1000006002;TK;;2470
1000006001;CO;;5085
1000006000;FI;;111750
1000005999;TK;;2469
1000005998;TK;;2468
1000005997;TK;;2467
1000005996;CO;;5084
1000005995;CO;;5083
1000005994;CO;;5082
1000005993;GO;;4821
1000005992;TK;;2466
1000005991;TK;;2465
1000005990;HO;;EXTRANET_VNLINK2741
1000005989;TK;;2464
1000005988;TK;;2463
1000005987;FI;;111745
1000005986;HO;;CM_VNLINK4144
1000005985;TK;;2462
1000005984;TK;;2461
1000005983;HO;;CM_VNLINK4143
1000005982;HO;;CM_VNLINK4142
1000005981;CO;;5081
1000005980;HO;;CM_VNLINK4141
1000005979;FI;;111740
1000005970;TK;;2460
1000005969;CO;;5070
1000005968;HO;;CM_VNLINK4125
1000005967;HO;;CM_VNLINK4124
1000005966;CO;;5069
1000005965;HO;;CM_VNLINK4123
1000005964;TK;;2459
1000005963;FI;;111709
1000005962;HO;;CM_VNLINK4122
1000005961;HO;;CM_VNLINK4121
1000005960;CO;;5068
1000005959;CO;;5067
1000005958;HO;;CM_VNLINK4120
1000005957;HO;;CM_VNLINK4119
1000005956;HO;;CM_VNLINK4118
1000005955;HO;;CM_VNLINK4117
1000005954;TK;;2458
1000005953;FI;;111735
1000005952;FI;;111704
1000005951;HO;;CM_VNLINK4116
1000005950;HO;;CM_VNLINK4115
1000005949;HO;;CM_VNLINK4114
1000005948;FI;;111729
1000005947;HO;;CM_VNLINK4113
1000005946;FI;;111704
1000005945;HO;;CM_VNLINK4111
1000005945;HO;;CM_VNLINK4112
1000005944;CO;;5066
1000005943;TK;;2457
1000005942;TK;;2456
1000005941;FI;;111724
1000005940;TK;;2455
1000005939;FI;;111719
1000005938;CO;;5065
1000005937;BU;;2683
1000005936;FI;;111719
1000005935;HO;;CM_VNLINK4110
1000005934;FI;;111714
1000005933;FI;;111719
1000005932;FI;;111714
1000005931;HO;;CM_VNLINK4109
1000005930;FI;;111704
1000005929;FI;;111709
1000005928;FI;;111709
1000005927;HO;;CM_VNLINK4108
1000005926;FI;;111704
1000005925;HO;;CM_VNLINK4107
1000005924;FI;;111698
1000005923;HO;;CM_VNLINK4106
1000005922;TK;;2454
1000005921;HO;;CM_VNLINK4105
1000005920;TK;;2453
1000005919;TK;;2452
1000005918;TL;;11396
1000005917;TL;;11395
1000005916;HO;;CM_VNLINK4104
1000005915;CO;;5064
1000005914;HO;;CM_VNLINK4103
1000005913;CO;;5063
1000005912;CO;;5062
1000005911;HO;;CM_VNLINK4102
1000005910;HO;;CM_VNLINK4101
1000005909;TK;;2451
1000005908;BU;;2682
1000005907;TK;;2450
1000005906;CO;;5061
1000005905;BU;;2681
1000005904;HO;;CM_VNLINK4100
1000005903;FI;;111692
1000005902;HO;;CM_VNLINK4099
1000005901;HO;;CM_VNLINK4098
1000005900;HO;;CM_VNLINK4097
1000005899;TL;;11394
1000005898;FI;;111677
1000005897;FI;;111687
1000005896;FI;;111677
1000005895;FI;;111682
1000005894;FI;;111677
1000005893;FI;;111677
1000005892;HO;;CM_VNLINK4096
1000005891;HO;;CM_VNLINK4095
1000005890;HO;;CM_VNLINK4094
1000005889;TL;;11393
1000005888;TL;;11392
1000005887;TL;;11391
1000005886;TL;;11390
1000005885;TL;;11389
1000005884;TL;;11388
1000005883;TL;;11387
1000005882;HO;;CM_VNLINK4093
1000005881;TL;;11386
1000005880;TL;;11385
1000005879;TL;;11384
1000005878;TK;;2449
1000005877;FI;;111672
1000005876;TK;;2448
1000005875;HO;;CM_VNLINK4092
1000005874;HO;;EXTRANET_VNLINK2740
1000005873;FI;;111667
1000005872;HO;;CM_VNLINK4091
1000005871;HO;;EXTRANET_VNLINK2739
1000005870;HO;;CM_VNLINK4090
1000005869;HO;;EXTRANET_VNLINK2738
1000005868;HO;;EXTRANET_VNLINK2737
1000005867;HO;;EXTRANET_VNLINK2736
1000005866;HO;;EXTRANET_VNLINK2735
1000005865;TL;;11383
1000005864;HO;;EXTRANET_VNLINK2734
1000005863;HO;;EXTRANET_VNLINK2733
1000005862;HO;;CM_VNLINK4089
1000005861;HO;;CM_VNLINK4087
1000005861;HO;;CM_VNLINK4088
1000005860;HO;;EXTRANET_VNLINK2732
1000005859;HO;;CM_VNLINK4085
1000005859;HO;;CM_VNLINK4086
1000005858;FI;;111662
1000005857;FI;;111657
1000005856;FI;;111652
1000005855;FI;;111647
1000005854;FI;;111642
1000005853;FI;;111637
1000005852;HO;;CM_VNLINK4084
1000005851;HO;;CM_VNLINK4083
1000005850;HO;;CM_VNLINK4082
1000005849;FI;;111632
1000005848;HO;;CM_VNLINK4081
1000005847;HO;;CM_VNLINK4080
1000005846;HO;;CM_VNLINK4079
1000005845;HO;;CM_VNLINK4078
1000005844;HO;;CM_VNLINK4077
1000005843;HO;;CM_VNLINK4076
1000005842;HO;;CM_VNLINK4075
1000005841;HO;;EXTRANET_VNLINK2731
1000005840;HO;;CM_VNLINK4074
1000005839;HO;;CM_VNLINK4073
1000005838;HO;;CM_VNLINK4072
1000005837;CO;;5047
1000005836;HO;;CM_VNLINK4071
1000005835;HO;;CM_VNLINK4070
1000005834;HO;;CM_VNLINK4069
1000005833;HO;;CM_VNLINK4068
1000005832;HO;;CM_VNLINK4067
1000005831;CO;;5046
1000005830;TK;;2447
1000005829;CO;;5045
1000005828;CO;;5044
1000005827;TK;;2446
1000005826;TK;;2445
1000005825;TK;;2444
1000005824;CO;;5043
1000005823;TK;;2443
1000005822;TK;;2442
1000005821;TK;;2441
1000005820;CO;;5042
1000005819;HO;;CM_VNLINK4066
1000005818;HO;;CM_VNLINK4065
1000005817;TL;;11382
1000005816;TL;;11381
1000005815;TL;;11380
1000005814;TL;;11379
1000005813;TL;;11378
1000005812;TL;;11377
1000005811;TL;;11376
1000005810;TL;;11375
1000005809;TL;;11374
1000005808;HO;;EXTRANET_VNLINK2730
1000005807;HO;;CM_VNLINK4064
1000005806;HO;;CM_VNLINK4063
1000005805;HO;;CM_VNLINK4062
1000005804;FI;;111627
1000005803;FI;;111621
1000005802;FI;;111616
1000005801;FI;;111600
1000005800;FI;;111610
1000005799;FI;;111605
1000005798;HO;;CM_VNLINK4061
1000005797;FI;;111600
1000005796;TL;;11373
1000005795;CO;;5041
1000005794;TL;;11372
1000005793;TL;;11371
1000005792;FI;;111578
1000005791;FI;;111572
1000005790;HO;;EXTRANET_VNLINK2729
1000005789;CO;;5021
1000005788;HO;;EXTRANET_VNLINK2728
1000005787;FI;;111567
1000005786;HO;;EXTRANET_VNLINK2727
1000005785;TL;;11370
1000005784;HO;;EXTRANET_VNLINK2726
1000005783;HO;;CM_VNLINK4048
1000005782;TL;;11369
1000005781;HO;;CM_VNLINK4047
1000005780;HO;;CM_VNLINK4046
1000005779;FI;;111567
1000005778;TL;;11368
1000005777;TL;;11367
1000005776;HO;;CM_VNLINK4045
1000005775;HO;;EXTRANET_VNLINK2725
1000005774;HO;;CM_VNLINK4044
1000005773;HO;;CM_VNLINK4043
1000005772;HO;;CM_VNLINK4042
1000005771;HO;;CM_VNLINK4041
1000005770;TL;;11366
1000005769;HO;;CM_VNLINK4040
1000005768;HO;;CM_VNLINK4039
1000005767;HO;;CM_VNLINK4038
1000005766;TK;;2430
1000005765;TK;;2429
1000005764;TK;;2428
1000005763;TK;;2427
1000005762;TK;;2426
1000005761;TK;;2425
1000005760;TK;;2424
1000005759;TK;;2423
1000005758;HO;;CM_VNLINK4037
1000005757;HO;;CM_VNLINK4036
1000005756;HO;;CM_VNLINK4035
1000005755;HO;;CM_VNLINK4034
1000005754;HO;;CM_VNLINK4033
1000005753;FI;;111562
1000005752;FI;;111556
1000005751;HO;;EXTRANET_VNLINK2724
1000005750;HO;;CM_VNLINK4032
1000005749;TK;;2422
1000005748;HO;;CM_VNLINK4031
1000005747;TL;;11365
